/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
Epoch  38[1.162s]: LR: 0.00064, Loss: 0.29725, Train acc: 0.90116, Validation Loss: 1.57184, Validation acc: 0.440000
Epoch  39[1.187s]: LR: 0.00051, Loss: 0.30792, Train acc: 0.90421, Validation Loss: 1.42941, Validation acc: 0.455000
Epoch  40[1.153s]: LR: 0.00051, Loss: 0.30146, Test Loss: 0.78811, Test acc: 0.69000
Epoch  41[1.188s]: LR: 0.00051, Loss: 0.28395, Train acc: 0.90116, Validation Loss: 1.57637, Validation acc: 0.450000
Epoch  42[1.160s]: LR: 0.00051, Loss: 0.29656, Train acc: 0.90360, Validation Loss: 1.40730, Validation acc: 0.470000
Epoch  43[1.311s]: LR: 0.00051, Loss: 0.28786, Train acc: 0.90726, Validation Loss: 1.57509, Validation acc: 0.450000
Epoch  44[1.272s]: LR: 0.00051, Loss: 0.29242, Train acc: 0.90116, Validation Loss: 1.30286, Validation acc: 0.475000
Epoch  45[1.708s]: LR: 0.00051, Loss: 0.27868, Train acc: 0.90055, Validation Loss: 1.69165, Validation acc: 0.450000
Epoch  46[3.335s]: LR: 0.00051, Loss: 0.28514, Train acc: 0.90787, Validation Loss: 1.48522, Validation acc: 0.455000
Epoch  47[2.729s]: LR: 0.00051, Loss: 0.28182, Train acc: 0.90299, Validation Loss: 1.60981, Validation acc: 0.450000
Epoch  48[1.655s]: LR: 0.00051, Loss: 0.28086, Train acc: 0.89994, Validation Loss: 1.32704, Validation acc: 0.470000
Epoch  49[1.727s]: LR: 0.00051, Loss: 0.28924, Train acc: 0.90543, Validation Loss: 1.62513, Validation acc: 0.455000
Epoch  50[1.263s]: LR: 0.00041, Loss: 0.27627, Test Loss: 0.82255, Test acc: 0.69500
Epoch  51[1.297s]: LR: 0.00041, Loss: 0.27185, Train acc: 0.91580, Validation Loss: 1.58262, Validation acc: 0.450000
Epoch  52[2.012s]: LR: 0.00041, Loss: 0.27130, Train acc: 0.91458, Validation Loss: 1.37637, Validation acc: 0.480000
Epoch  53[1.309s]: LR: 0.00041, Loss: 0.26986, Train acc: 0.91519, Validation Loss: 1.55513, Validation acc: 0.465000
Epoch  54[1.301s]: LR: 0.00041, Loss: 0.26331, Train acc: 0.91946, Validation Loss: 1.56475, Validation acc: 0.455000
Epoch  55[1.416s]: LR: 0.00041, Loss: 0.26195, Train acc: 0.91763, Validation Loss: 1.42658, Validation acc: 0.465000
Epoch  56[1.318s]: LR: 0.00041, Loss: 0.26035, Train acc: 0.91519, Validation Loss: 1.69814, Validation acc: 0.465000
Epoch  57[1.371s]: LR: 0.00041, Loss: 0.26597, Train acc: 0.91641, Validation Loss: 1.30262, Validation acc: 0.480000
Epoch  58[1.329s]: LR: 0.00041, Loss: 0.25294, Train acc: 0.91214, Validation Loss: 1.73915, Validation acc: 0.460000
Epoch  59[1.332s]: LR: 0.00041, Loss: 0.25367, Train acc: 0.90238, Validation Loss: 1.41277, Validation acc: 0.485000
Epoch  60[2.391s]: LR: 0.00041, Loss: 0.25001, Test Loss: 0.91271, Test acc: 0.70000
