/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
Epoch  41[2.756s]: LR: 0.00100, Loss: 0.50586, Train acc: 0.77814, Validation Loss: 0.58599, Validation acc: 0.744000
Epoch  42[2.139s]: LR: 0.00100, Loss: 0.50328, Train acc: 0.77781, Validation Loss: 0.58036, Validation acc: 0.724000
Epoch  43[2.145s]: LR: 0.00100, Loss: 0.49639, Train acc: 0.76592, Validation Loss: 0.59668, Validation acc: 0.728000
Epoch  44[2.461s]: LR: 0.00080, Loss: 0.50121, Train acc: 0.77235, Validation Loss: 0.58088, Validation acc: 0.736000
Epoch  45[2.158s]: LR: 0.00080, Loss: 0.50049, Train acc: 0.78199, Validation Loss: 0.58596, Validation acc: 0.746000
Epoch  46[2.191s]: LR: 0.00080, Loss: 0.49212, Train acc: 0.78682, Validation Loss: 0.58236, Validation acc: 0.744000
Epoch  47[2.144s]: LR: 0.00080, Loss: 0.49200, Train acc: 0.78328, Validation Loss: 0.57972, Validation acc: 0.736000
Epoch  48[2.200s]: LR: 0.00080, Loss: 0.49537, Train acc: 0.78135, Validation Loss: 0.58071, Validation acc: 0.746000
Epoch  49[2.199s]: LR: 0.00080, Loss: 0.48905, Train acc: 0.78103, Validation Loss: 0.57872, Validation acc: 0.728000
Epoch  50[2.315s]: LR: 0.00080, Loss: 0.48352, Test Loss: 0.53306, Test acc: 0.75200
Epoch  51[2.299s]: LR: 0.00080, Loss: 0.48598, Train acc: 0.77331, Validation Loss: 0.59732, Validation acc: 0.728000
Epoch  52[2.378s]: LR: 0.00080, Loss: 0.47872, Train acc: 0.77749, Validation Loss: 0.58660, Validation acc: 0.738000
Epoch  53[2.418s]: LR: 0.00080, Loss: 0.48014, Train acc: 0.77524, Validation Loss: 0.58775, Validation acc: 0.738000
Epoch  54[2.192s]: LR: 0.00080, Loss: 0.48470, Train acc: 0.79003, Validation Loss: 0.58176, Validation acc: 0.754000
Epoch  55[2.173s]: LR: 0.00064, Loss: 0.47205, Train acc: 0.79260, Validation Loss: 0.58726, Validation acc: 0.746000
Epoch  56[2.164s]: LR: 0.00064, Loss: 0.46912, Train acc: 0.77942, Validation Loss: 0.59152, Validation acc: 0.742000
Epoch  57[2.135s]: LR: 0.00064, Loss: 0.47822, Train acc: 0.75466, Validation Loss: 0.62360, Validation acc: 0.720000
Epoch  58[2.168s]: LR: 0.00064, Loss: 0.47734, Train acc: 0.78103, Validation Loss: 0.59622, Validation acc: 0.736000
Epoch  59[2.121s]: LR: 0.00064, Loss: 0.46665, Train acc: 0.79357, Validation Loss: 0.58025, Validation acc: 0.764000
Epoch  60[2.225s]: LR: 0.00064, Loss: 0.46594, Test Loss: 0.52313, Test acc: 0.75600
Epoch  61[2.123s]: LR: 0.00064, Loss: 0.46615, Train acc: 0.79775, Validation Loss: 0.59619, Validation acc: 0.748000
Epoch  62[2.367s]: LR: 0.00064, Loss: 0.46138, Train acc: 0.79132, Validation Loss: 0.59151, Validation acc: 0.744000
Epoch  63[2.237s]: LR: 0.00064, Loss: 0.45596, Train acc: 0.80064, Validation Loss: 0.58631, Validation acc: 0.748000
Epoch  64[2.316s]: LR: 0.00064, Loss: 0.46300, Train acc: 0.75434, Validation Loss: 0.64711, Validation acc: 0.708000
Epoch  65[2.397s]: LR: 0.00064, Loss: 0.48034, Train acc: 0.80064, Validation Loss: 0.59258, Validation acc: 0.758000
Epoch  66[2.505s]: LR: 0.00051, Loss: 0.45859, Train acc: 0.79936, Validation Loss: 0.59441, Validation acc: 0.746000
Epoch  67[2.386s]: LR: 0.00051, Loss: 0.46077, Train acc: 0.80193, Validation Loss: 0.58885, Validation acc: 0.750000
Epoch  68[2.349s]: LR: 0.00051, Loss: 0.46018, Train acc: 0.80386, Validation Loss: 0.58870, Validation acc: 0.758000
Epoch  69[2.178s]: LR: 0.00051, Loss: 0.45440, Train acc: 0.78907, Validation Loss: 0.59919, Validation acc: 0.744000
Epoch  70[2.230s]: LR: 0.00051, Loss: 0.45537, Test Loss: 0.52506, Test acc: 0.73600
Epoch  71[2.126s]: LR: 0.00051, Loss: 0.44911, Train acc: 0.77074, Validation Loss: 0.62646, Validation acc: 0.730000
Epoch  72[2.154s]: LR: 0.00051, Loss: 0.45257, Train acc: 0.80707, Validation Loss: 0.59530, Validation acc: 0.766000
Epoch  73[2.287s]: LR: 0.00051, Loss: 0.45705, Train acc: 0.80547, Validation Loss: 0.58883, Validation acc: 0.770000
Epoch  74[2.369s]: LR: 0.00051, Loss: 0.44767, Train acc: 0.80354, Validation Loss: 0.59396, Validation acc: 0.758000
Epoch  75[2.582s]: LR: 0.00051, Loss: 0.44895, Train acc: 0.78971, Validation Loss: 0.60531, Validation acc: 0.744000
Epoch  76[2.270s]: LR: 0.00051, Loss: 0.44869, Train acc: 0.80386, Validation Loss: 0.60435, Validation acc: 0.764000
Epoch  77[2.143s]: LR: 0.00041, Loss: 0.45019, Train acc: 0.80514, Validation Loss: 0.60798, Validation acc: 0.768000
Epoch  78[2.162s]: LR: 0.00041, Loss: 0.44440, Train acc: 0.81029, Validation Loss: 0.59987, Validation acc: 0.758000
Epoch  79[2.177s]: LR: 0.00041, Loss: 0.44408, Train acc: 0.81061, Validation Loss: 0.59770, Validation acc: 0.764000
Epoch  80[2.207s]: LR: 0.00041, Loss: 0.44230, Test Loss: 0.52798, Test acc: 0.76200
Epoch  81[2.319s]: LR: 0.00041, Loss: 0.44554, Train acc: 0.80032, Validation Loss: 0.60709, Validation acc: 0.760000
Epoch  82[2.509s]: LR: 0.00041, Loss: 0.43971, Train acc: 0.80836, Validation Loss: 0.60270, Validation acc: 0.764000
Epoch  83[2.954s]: LR: 0.00041, Loss: 0.44219, Train acc: 0.80772, Validation Loss: 0.60657, Validation acc: 0.764000
Epoch  84[2.398s]: LR: 0.00041, Loss: 0.44439, Train acc: 0.80354, Validation Loss: 0.60494, Validation acc: 0.760000
Epoch  85[2.372s]: LR: 0.00041, Loss: 0.43993, Train acc: 0.81447, Validation Loss: 0.60393, Validation acc: 0.770000
Epoch  86[2.153s]: LR: 0.00041, Loss: 0.43572, Train acc: 0.80997, Validation Loss: 0.60595, Validation acc: 0.760000
Epoch  87[2.112s]: LR: 0.00041, Loss: 0.43526, Train acc: 0.81318, Validation Loss: 0.60646, Validation acc: 0.758000
Epoch  88[2.209s]: LR: 0.00033, Loss: 0.43399, Train acc: 0.81415, Validation Loss: 0.60146, Validation acc: 0.768000
Epoch  89[2.163s]: LR: 0.00033, Loss: 0.44011, Train acc: 0.80418, Validation Loss: 0.60715, Validation acc: 0.756000
Epoch  90[2.424s]: LR: 0.00033, Loss: 0.43993, Test Loss: 0.51693, Test acc: 0.76800
Epoch  91[2.156s]: LR: 0.00033, Loss: 0.43524, Train acc: 0.80386, Validation Loss: 0.61401, Validation acc: 0.752000
Epoch  92[2.166s]: LR: 0.00033, Loss: 0.43633, Train acc: 0.81704, Validation Loss: 0.60770, Validation acc: 0.768000
Epoch  93[3.219s]: LR: 0.00033, Loss: 0.43649, Train acc: 0.80547, Validation Loss: 0.60876, Validation acc: 0.756000
Epoch  94[3.587s]: LR: 0.00033, Loss: 0.43242, Train acc: 0.81254, Validation Loss: 0.61113, Validation acc: 0.770000
Epoch  95[2.902s]: LR: 0.00033, Loss: 0.42853, Train acc: 0.80643, Validation Loss: 0.61085, Validation acc: 0.758000
Epoch  96[2.671s]: LR: 0.00033, Loss: 0.42965, Train acc: 0.81447, Validation Loss: 0.61238, Validation acc: 0.770000
Epoch  97[2.413s]: LR: 0.00033, Loss: 0.43150, Train acc: 0.81286, Validation Loss: 0.61504, Validation acc: 0.772000
Epoch  98[2.204s]: LR: 0.00033, Loss: 0.43014, Train acc: 0.81350, Validation Loss: 0.61469, Validation acc: 0.764000
Epoch  99[2.183s]: LR: 0.00026, Loss: 0.42563, Train acc: 0.81383, Validation Loss: 0.61635, Validation acc: 0.760000
Epoch 100[2.226s]: LR: 0.00026, Loss: 0.42804, Test Loss: 0.51800, Test acc: 0.77200
Epoch 101[2.157s]: LR: 0.00026, Loss: 0.42949, Train acc: 0.81801, Validation Loss: 0.61540, Validation acc: 0.770000
Epoch 102[2.192s]: LR: 0.00026, Loss: 0.43452, Train acc: 0.81543, Validation Loss: 0.61154, Validation acc: 0.764000
Epoch 103[2.200s]: LR: 0.00026, Loss: 0.42374, Train acc: 0.81447, Validation Loss: 0.61362, Validation acc: 0.764000
Epoch 104[2.329s]: LR: 0.00026, Loss: 0.42764, Train acc: 0.81286, Validation Loss: 0.62045, Validation acc: 0.758000
Epoch 105[2.231s]: LR: 0.00026, Loss: 0.42583, Train acc: 0.81865, Validation Loss: 0.61460, Validation acc: 0.764000
Epoch 106[2.641s]: LR: 0.00026, Loss: 0.42524, Train acc: 0.81479, Validation Loss: 0.62048, Validation acc: 0.770000
